pays,ville,code postal
FR,TROISGOTS,50420
FR,VAUVILLE,50440
FR,VERNIX,50370
FR,STE MARTHE,27190
FR,ST MARTIN DU TILLEUL,27300
FR,ST MARTIN ST FIRMIN,27450
FR,STE MARIE D ATTEZ,27160
FR,ST PAUL DE FOURQUES,27800
FR,ST PIERRE DE CORMEILLES,27260
FR,ST PIERRE DE SALERNE,27800
FR,ST PIERRE DU BOSGUERARD,27370
FR,ST SAMSON DE LA ROQUE,27680
FR,ST THURIEN,27680
FR,ST VICTOR SUR AVRE,27130
FR,ST VINCENT DU BOULAY,27230
FR,LA SAUSSAYE,27370
FR,SELLES,27500
FR,SERQUIGNY,27470
FR,THEILLEMENT,27520
FR,LE THEIL NOLENT,27230
FR,THIERVILLE,27290
FR,TOSNY,27700
FR,TOURNEDOS SUR SEINE,27100
FR,TOURVILLE LA CAMPAGNE,27370
FR,LA TRINITE,27930
FR,LA TRINITE DE THOUBERVILLE,27310
FR,LA VACHERIE,27400
FR,LE VAL DAVID,27120
FR,LES VENTES,27180
FR,LA VIEILLE LYRE,27330
FR,VILLERS EN VEXIN,27420
FR,VILLEZ SUR LE NEUBOURG,27110
FR,ALLAINVILLE,28500
FR,ALLONNES,28150
FR,ALLUYES,28800
FR,AUNAY SOUS AUNEAU,28700
FR,AUNAY SOUS CRECY,28500
FR,LES AUTELS VILLEVILLON,28330
FR,AUTHON DU PERCHE,28330
FR,BAIGNEAUX,28140
FR,BARMAINVILLE,28310
FR,BEAUCHE,28270
FR,BEAUVILLIERS,28150
FR,BERCHERES ST GERMAIN,28300
FR,BETHONVILLIERS,28330
FR,BEVILLE LE COMTE,28700
FR,BONCE,28150
FR,LE BOULLAY THIERRY,28210
FR,BREZOLLES,28270
FR,BROU,28160
FR,BROUE,28410
FR,CHAMPROND EN PERCHET,28400
FR,CHAMPSERU,28700
FR,CHAPELLE ROYALE,28290
FR,CHARTRES,28000
FR,LES CHATELETS,28270
FR,CHATILLON EN DUNOIS,28290
FR,CLOYES SUR LE LOIR,28220
FR,CONIE MOLITARD,28200
FR,LES CORVEES LES YYS,28240
FR,COUDRAY AU PERCHE,28330
FR,CRECY COUVE,28500
FR,DAMBRON,28140
FR,DONNEMAIN ST MAMES,28200
FR,DOUY,28220
FR,ECROSNES,28320
FR,LES ETILLEUX,28330
FR,LA FERTE VIDAME,28340
FR,FLACEY,28800
FR,FONTENAY SUR CONIE,28140
FR,FRESNAY LE COMTE,28360
FR,FRUNCE,28190
FR,GALLARDON,28320
FR,GASVILLE OISEME,28300
FR,GELLAINVILLE,28630
FR,HOUVILLE LA BRANCHE,28700
FR,HOUX,28130
FR,JALLANS,28200
FR,JAUDRAIS,28250
FR,LUCE,28110
FR,LUISANT,28600
FR,MAISONS,28700
FR,MARCHEZAIS,28410
FR,MARVILLE MOUTIERS BRULE,28500
FR,LE MEE,28220
FR,MESLAY LE GRENET,28120
FR,MONTBOISSIER,28800
FR,MONTLANDON,28240
FR,MORVILLIERS,28340
FR,MOTTEREAU,28160
FR,MOUTIERS,28150
FR,NOGENT LE PHAYE,28630
FR,OUERRE,28500
FR,OYSONVILLE,28700
FR,PERONVILLE,28140
FR,ROMILLY SUR AIGRE,28220
FR,ROUVRAY ST DENIS,28310
FR,LE FIED,39800
FR,FOUCHERANS,39100
FR,GENOD,39240
FR,GEVINGEY,39570
FR,GRANDE RIVIERE,39150
FR,LAJOUX,39310
FR,LAVANCIA EPERCY,01590
FR,LAVANGEOT,39700
FR,LENT,39300
FR,LESCHERES,39170
FR,LONGCHAUMOIS,39400
FR,LE LOUVEROT,39210
FR,MANTRY,39230
FR,MARIGNA SUR VALOUSE,39240
FR,MARNEZIA,39270
FR,MAYNAL,39190
FR,MENETRUX EN JOUX,39130
FR,MIEGES,39250
FR,MOIRANS EN MONTAGNE,39260
FR,MOLAY,39500
FR,MONTAGNA LE RECONDUIT,39160
FR,MONTBARREY,39380
FR,MOUCHARD,39330
FR,LES MOUSSIERES,39310
FR,NANCUISE,39270
FR,NEVY LES DOLE,39380
FR,PAGNEY,39350
FR,LE PASQUIER,39300
FR,PEINTRE,39290
FR,LE PETIT MERCEY,39350
FR,LES PIARDS,39150
FR,PILLEMOINE,39300
FR,PLASNE,39800
FR,PLUMONT,39700
FR,PRATZ,39170
FR,PREMANON,39400
FR,PUPILLIN,39600
FR,QUINTIGNY,39570
FR,REVIGNY,39570
FR,ROGNA,39360
FR,ROTHONAY,39270
FR,LES ROUSSES,39400
FR,ST JULIEN,39320
FR,ST LOTHAIN,39230
FR,SARROGNA,39270
FR,SAUGEOT,39130
FR,SERGENAUX,39230
FR,THESY,39110
FR,THOIRIA,39130
FR,LA TOUR DU MEIX,39270
FR,VADANS,39600
FR,LE VERNOIS,39210
FR,VERS EN MONTAGNE,39300
FR,VILLENEUVE D AVAL,39600
FR,VILLETTE LES ARBOIS,39600
FR,VILLEVIEUX,39140
FR,LE VILLEY,39230
FR,VOITEUR,39210
FR,VRIANGE,39700
FR,ARESCHES,39110
FR,ARGELOS,40700
FR,ARTHEZ D ARMAGNAC,40190
FR,AUDON,40400
FR,AZUR,40140
FR,BAHUS SOUBIRAN,40320
FR,BAIGTS,40380
FR,BELHADE,40410
FR,BELIS,40120
FR,BOOS,40370
FR,BORDERES ET LAMENSANS,40270
FR,BRETAGNE DE MARSAN,40280
FR,CAMPET ET LAMOLERE,40090
FR,ARC LES GRAY,70100
FR,AULX LES CROMARY,70190
FR,AUTET,70180
FR,AUTREY LES GRAY,70100
FR,AUTREY LE VAY,70110
FR,AUXON,70000
FR,BARD LES PESMES,70140
FR,BATTRANS,70100
FR,BELFAHY,70290
FR,BELVERNE,70400
FR,BESNANS,70230
FR,BETONCOURT LES BROTTE,70300
FR,BETONCOURT SUR MANCE,70500
FR,BOUGNON,70170
FR,BOULT,70190
FR,BOURBEVELLE,70500
FR,CUZIEU,01300
FR,DORTAN,01590
FR,ECHALLON,01130
FR,ETREZ,01340
FR,FARGES,01550
FR,FLAXIEU,01350
FR,GERMAGNAT,01250
FR,GRIEGES,01290
FR,HAUT VALROMEY,01260
FR,INJOUX GENISSIAT,01200
FR,JASSERON,01250
FR,LABALME,01450
FR,LAGNIEU,01150
FR,LE POIZAT LALLEYRIAT,01130
FR,LENT,01240
FR,LURCY,01090
FR,MAILLAT,01430
FR,MANZIAT,01570
FR,MARSONNAS,01340
FR,MATAFELON GRANGES,01580
FR,MEXIMIEUX,01800
FR,BOHAS MEYRIAT RIGNAT,01250
FR,MONTCEAUX,01090
FR,MONTLUEL,01120
FR,MONTMERLE SUR SAONE,01090
FR,MONTRACOL,01310
FR,MONTREAL LA CLUSE,01460
FR,NIVOLLET MONTGRIFFON,01230
FR,ORNEX,01210
FR,PARCIEUX,01600
FR,POLLIAT,01310
FR,PONCIN,01450
FR,PONT DE VAUX,01190
FR,PREMILLIEU,01110
FR,PRIAY,01160
FR,ROMANS,01400
FR,RUFFIEU,01260
FR,ST ANDRE LE BOUCHOUX,01240
FR,ST ANDRE SUR VIEUX JONC,01960
FR,ST BERNARD,01600
FR,ST CHAMP,01300
FR,ST DENIS LES BOURG,01000
FR,ST DIDIER DE FORMANS,01600
FR,ST JEAN DE GONVILLE,01630
FR,ST JEAN SUR VEYLE,01290
FR,ST LAURENT SUR SAONE,01750
FR,ST MARTIN DU FRENE,01430
FR,ST MARTIN LE CHATEL,01310
FR,ST MAURICE DE GOURDANS,01800
FR,ST MAURICE DE REMENS,01500
FR,ST NIZIER LE BOUCHOUX,01560
FR,ST TRIVIER SUR MOIGNANS,01990
FR,ST VULBAS,01150
FR,SAMOGNAT,01580
FR,SERRIERES SUR AIN,01450
FR,SONTHONNAX LA MONTAGNE,01580
FR,SULIGNAT,01400
FR,SUTRIEU,01260
FR,VERNOUX,01560
FR,VILLARS LES DOMBES,01330
FR,VONGNES,01350
FR,ACY,02200
FR,AIZELLES,02820
FR,ALLEMANT,02320
FR,ANCIENVILLE,02600
FR,ANGUILCOURT LE SART,02800
FR,ANIZY LE CHATEAU,02320
FR,ANY MARTIN RIEUX,02500
FR,ARCHON,02360
FR,ARCY STE RESTITUE,02130
FR,ARTEMPS,02480
FR,ATHIES SOUS LAON,02840
FR,BANCIGNY,02140
FR,BARISIS AUX BOIS,02700
FR,VALLEES EN CHAMPAGNE,02330
FR,BEAUME,02500
FR,BELLICOURT,02420
FR,BERLISE,02340
FR,BERNY RIVIERE,02290
FR,BERTHENICOURT,02240
FR,BESME,02300
FR,BEUGNEUX,02210
FR,BEUVARDES,02130
FR,BIEVRES,02860
FR,BILLY SUR AISNE,02200
FR,BLANZY LES FISMES,02160
FR,BLESMES,02400
FR,BONNEIL,02400
FR,BOUE,02450
FR,BOUFFIGNEREUX,02160
FR,LA BOUTEILLE,02140
FR,BRANCOURT EN LAONNOIS,02320
FR,BRASLES,02400
FR,BRAYE EN LAONNOIS,02000
FR,BRAYE EN THIERACHE,02140
FR,BRISSAY CHOIGNY,02240
FR,BRUMETZ,02810
FR,BRUYERES SUR FERE,02130
FR,LA CAPELLE,02260
FR,CAULAINCOURT,02490
FR,MAGNY LORMES,58800
FR,MARZY,58180
FR,MENOU,58210
FR,MILLAY,58170
FR,MONTREUILLON,58800
FR,MOUSSY,58700
FR,NANNAY,58350
FR,PARIGNY LA ROSE,58210
FR,POUILLY SUR LOIRE,58150
FR,RIX,58500
FR,ST AGNAN,58230
FR,ST ANDELAIN,58150
FR,ST ANDRE EN MORVAN,58140
FR,ST AUBIN DES CHAUMES,58190
FR,ST BENIN D AZY,58270
FR,ST ELOI,58000
FR,ST FIRMIN,58270
FR,ST HILAIRE FONTAINE,58300
FR,ST MARTIN DU PUY,58140
FR,ST MARTIN SUR NOHAIN,58150
FR,ST OUEN SUR LOIRE,58160
FR,ST PARIZE EN VIRY,58300
FR,ST SAULGE,58330
FR,SAXI BOURDON,58330
FR,TALON,58190
FR,TAMNAY EN BAZOIS,58110
FR,TEIGNY,58190
FR,THIANGES,58260
FR,TINTURY,58110
FR,TRESNAY,58240
FR,VARENNES LES NARCY,58400
FR,VIGNOL,58190
FR,VILLIERS LE SEC,58210
FR,ASSEVENT,59600
FR,AUBENCHEUL AU BAC,59265
FR,AVESNELLES,59440
FR,AWOINGT,59400
FR,BAILLEUL,59270
FR,BAISIEUX,59780
FR,BAMBECQUE,59470
FR,BANTEUX,59266
FR,BEAUCAMPS LIGNY,59134
FR,BEAUDIGNIES,59530
FR,BELLAING,59135
FR,BELLIGNIES,59570
FR,BERLAIMONT,59145
FR,BETTRECHIES,59570
FR,BISSEZEELE,59380
FR,BLECOURT,59268
FR,BOUCHAIN,59111
FR,BOURSIES,59400
FR,BOUSSIERES SUR SAMBRE,59330
FR,BRAY DUNES,59123
FR,BRUILLE ST AMAND,59199
FR,CAESTRE,59190
FR,CAMPHIN EN PEVELE,59780
FR,CANTIN,59169
FR,CAPPELLE EN PEVELE,59242
FR,CARNIN,59112
FR,CARTIGNIES,59244
FR,CAULLERY,59191
FR,CHEMY,59147
FR,CROCHTE,59380
FR,CUVILLERS,59268
FR,CYSOING,59830
FR,DAMOUSIES,59680
FR,DOURLERS,59440
FR,DRINCHAM,59630
FR,ECLAIBES,59330
FR,EMERCHICOURT,59580
FR,ENGLEFONTAINE,59530
FR,ENGLOS,59320
FR,ERQUINGHEM LYS,59193
FR,ESCAUTPONT,59278
FR,ESNES,59127
FR,ESTAIRES,59940
FR,ESWARS,59161
FR,ETROEUNGT,59219
FR,FAUMONT,59310
FR,FECHAIN,59247
FR,FONTAINE NOTRE DAME,59400
FR,FRASNOY,59530
FR,FRELINGHIEN,59236
FR,GODEWAERSVELDE,59270
FR,GONNELIEU,59231
FR,GOUZEAUCOURT,59231
FR,GUSSIGNIES,59570
FR,HALLUIN,59250
FR,HAMEL,59151
FR,HASPRES,59198
FR,HERRIN,59147
FR,HONDSCHOOTE,59122
FR,LALLAING,59167
FR,LAMBERSART,59130
FR,LAMBRES LEZ DOUAI,59552
FR,LANDRECIES,59550
FR,LILLE,59260
FR,LOFFRE,59182
FR,GIAT,63620
FR,GOUTTIERES,63390
FR,GRANDVAL,63890
FR,LAPS,63270
FR,LARODDE,63690
FR,LIMONS,63290
FR,LUDESSE,63320
FR,MANGLIEU,63270
FR,MENAT,63560
FR,MENETROL,63200
FR,LE MONESTIER,63890
FR,MONTEL DE GELAT,63380
FR,CHAMBARON SUR MORGE,63200
FR,NERONDE SUR DORE,63120
FR,NEUVILLE,63160
FR,ORLEAT,63190
FR,PARENTIGNAT,63500
FR,PASLIERES,63290
FR,PERRIER,63500
FR,PIGNOLS,63270
FR,PUY ST GULMIER,63470
FR,RENTIERES,63420
FR,ST AMANT ROCHE SAVINE,63890
FR,ST ANGEL,63410
FR,ST ANTHEME,63660
FR,ST AVIT,63380
FR,ST BONNET PRES RIOM,63200
FR,ST CLEMENT DE REGNAT,63310
FR,ST DENIS COMBARNAZAT,63310
FR,ST DIER D AUVERGNE,63520
FR,ST DONAT,63680
FR,ST FLOUR,63520
FR,ST GAL SUR SIOULE,63440
FR,ST GERMAIN LEMBRON,63340
FR,ST GERVAIS D AUVERGNE,63390
FR,ST GERVAIS SOUS MEYMONT,63880
FR,ST HILAIRE LA CROIX,63440
FR,ST HILAIRE LES MONGES,63380
FR,ST PARDOUX,63440
FR,ST PIERRE COLAMINE,63610
FR,ST PIERRE LA BOURLHONNE,63480
FR,ST QUINTIN SUR SIOULE,63440
FR,ST VICTOR MONTVIANEIX,63550
FR,SAUVAGNAT STE MARTHE,63500
FR,LA SAUVETAT,63730
FR,SAUVIAT,63120
FR,SERMENTIZON,63120
FR,SUGERES,63490
FR,TEILHEDE,63460
FR,TEILHET,63560
FR,TORTEBESSE,63470
FR,VALBELEIX,63610
FR,VENSAT,63260
FR,VICHEL,63340
FR,VIC LE COMTE,63270
FR,VILLENEUVE,63340
FR,VILLOSANGES,63380
FR,VODABLE,63500
FR,VOLLORE VILLE,63120
FR,YOUX,63700
FR,LA GENEYTOUSE,87400
FR,JAVERDAT,87520
FR,JOURGNAC,87800
FR,LAURIERE,87370
FR,LAVIGNAC,87230
FR,LIMOGES,87000
FR,LINARDS,87130
FR,MARVAL,87440
FR,MASLEON,87130
FR,MONTROL SENARD,87330
FR,NANTIAT,87140
FR,NEDDE,87120
FR,NIEUL,87510
FR,ORADOUR SUR GLANE,87520
FR,ORADOUR SUR VAYRES,87150
FR,PAGEAS,87230
FR,LE PALAIS SUR VIENNE,87410
FR,RAZES,87640
FR,REMPNAT,87120
FR,RILHAC RANCON,87570
FR,ROZIERS ST GEORGES,87130
FR,ST AMAND MAGNAZEIX,87290
FR,STE ANNE ST PRIEST,87120
FR,ST BARBANT,87330
FR,ST BRICE SUR VIENNE,87200
FR,ST GILLES LES FORETS,87130
FR,ST HILAIRE LES PLACES,87800
FR,ST JUNIEN,87200
FR,ST LEONARD DE NOBLAT,87400
FR,ST PRIEST SOUS AIXE,87700
FR,ST SORNIN LA MARCHE,87210
FR,ST SORNIN LEULAC,87290
FR,ST SULPICE LAURIERE,87370
FR,ST VITTE SUR BRIANCE,87380
FR,SAUVIAT SUR VIGE,87400
FR,TERSANNES,87360
FR,VICQ SUR BREUILH,87260
FR,LE VIGEN,87110
FR,ST BOMER,28330
FR,ST CLOUD EN DUNOIS,28200
FR,ST DENIS D AUTHOU,28480
FR,ST GERMAIN LE GAILLARD,28190
FR,ST JEAN DE REBERVILLIERS,28170
FR,ST MAIXME HAUTERIVE,28170
FR,ST PIAT,28130
FR,SANCHEVILLE,28800
FR,LA SAUCELLE,28250
FR,SOURS,28630
FR,THIMERT GATELLES,28170
FR,THIRON GARDAIS,28480
FR,TILLAY LE PENEUX,28140
FR,VICHERES,28480
FR,VIEUVICQ,28120
FR,VILLARS,28150
FR,VILLIERS LE MORHIER,28130
FR,LES VILLAGES VOVEENS,28150
FR,YERMENONVILLE,28130
FR,ARGOL,29560
FR,AUDIERNE,29770
FR,BANNALEC,29380
FR,BENODET,29950
FR,BOTMEUR,29690
FR,BRELES,29810
FR,CARHAIX PLOUGUER,29270
FR,CHATEAULIN,29150
FR,CLEDEN CAP SIZUN,29770
FR,CLOHARS CARNOET,29360
FR,CLOHARS FOUESNANT,29950
FR,LE CLOITRE ST THEGONNEC,29410
FR,COAT MEAL,29870
FR,COLLOREC,29530
FR,CORAY,29370
FR,EDERN,29510
FR,ELLIANT,29370
FR,LA FEUILLEE,29690
FR,LA FOREST LANDERNEAU,29800
FR,GUILER SUR GOYEN,29710
FR,GUILVINEC,29730
FR,LE JUCH,29100
FR,LAZ,29520
FR,LOPEREC,29590
FR,MAHALON,29790
FR,OUESSANT,29242
FR,PENCRAN,29800
FR,PENMARCH,29760
FR,PLOUEDERN,29800
FR,PLOUESCAT,29430
FR,PLOUGAR,29440
FR,PLOUMOGUER,29810
FR,PLOUNEOUR TREZ,29890
FR,PLOUZANE,29280
FR,PLUGUFFAN,29700
FR,REDENE,29300
FR,LE RELECQ KERHUON,29480
FR,LA ROCHE MAURICE,29800
FR,ROSCOFF,29680
FR,ST COULITZ,29150
FR,ST MARTIN DES CHAMPS,29600
FR,ST NIC,29550
FR,ST PABU,29830
FR,ST RENAN,29290
FR,ST RIVOAL,29190
FR,ST SERVAIS,29400
FR,STE SEVE,29600
FR,ST YVI,29140
FR,TAULE,29670
FR,TREBABU,29217
FR,TREFLEZ,29430
FR,TREGARVAN,29560
FR,TREGOUREZ,29970
FR,LE TREHOU,29450
FR,TREMEOC,29120
FR,TREZILIDE,29440
FR,PONT DE BUIS LES QUIMERCH,29590
FR,AIGREMONT,30350
FR,ALES,30100
FR,ANDUZE,30140
FR,ARGILLIERS,30210
FR,BAGNOLS SUR CEZE,30200
FR,LA BASTIDE D ENGRAS,30330
FR,BEAUCAIRE,30300
FR,BEAUVOISIN,30640
FR,BELLEGARDE,30127
FR,BELVEZET,30580
FR,BERNIS,30620
FR,BESSEGES,30160
FR,BEZOUCE,30320
FR,BLANDAS,30770
FR,BONNEVAUX,30450
FR,BOURDIC,30190
FR,BREAU ET SALAGOSSE,30120
FR,LA CAPELLE ET MASMOLENE,30700
FR,CENDRAS,30480
FR,BREUCHOTTE,70280
FR,CHAMPAGNEY,70290
FR,CHARGEY LES GRAY,70100
FR,CHASSEY LES MONTBOZON,70230
FR,CHATENEY,70240
FR,CHAUVIREY LE VIEIL,70500
FR,CHAUX LES PORT,70170
FR,CHAVANNE,70400
FR,CHENEVREY ET MOROGNE,70150
FR,CHEVIGNEY,70140
FR,COLOMBE LES VESOUL,70000
FR,COLOMBIER,70000
FR,CREVANS ET LA CHAPELLE LES GRANGES,70400
FR,DAMBENOIT LES COLOMBE,70200
FR,DAMPIERRE LES CONFLANS,70800
FR,DAMPIERRE SUR LINOTTE,70230
FR,DAMPVALLEY LES COLOMBE,70000
FR,DEMANGEVELLE,70210
FR,ECHENANS SOUS MONT VAUDOIS,70400
FR,EQUEVILLEY,70160
FR,ESMOULINS,70100
FR,ESSERTENNE ET CECEY,70100
FR,FAYMONT,70200
FR,FEDRY,70120
FR,FILAIN,70230
FR,FONTAINE LES LUXEUIL,70800
FR,FONTENOIS LES MONTBOZON,70230
FR,FROIDECONCHE,70300
FR,FROIDETERRE,70200
FR,GENEVREUILLE,70240
FR,GERMIGNEY,70100
FR,GEVIGNEY ET MERCEY,70500
FR,GEZIER ET FONTENELAY,70700
FR,GRANGES LA VILLE,70400
FR,GRAY LA VILLE,70100
FR,HYET,70190
FR,JUSSEY,70500
FR,LARIANS ET MUNANS,70230
FR,LIEFFRANS,70190
FR,LOEUILLEY,70100
FR,LONGEVELLE,70110
FR,LURE,70200
FR,LUZE,70400
FR,LYOFFANS,70200
FR,MAGNY JOBERT,70200
FR,MAILLEY ET CHAZELOT,70000
FR,LA MALACHERE,70190
FR,MALBOUHANS,70200
FR,MALVILLERS,70120
FR,MANTOCHE,70100
FR,MERCEY SUR SAONE,70130
FR,MOLAY,70120
FR,MONTBOILLON,70700
FR,MONTDORE,70210
FR,VILLERS CHEMIN ET MONT LES ETRELLES,70700
FR,NEUREY LES LA DEMIE,70000
FR,NOIDANS LES VESOUL,70000
FR,OIGNEY,70120
FR,ONAY,70100
FR,PENNESIERES,70190
FR,PERROUSE,70190
FR,PESMES,70140
FR,POMOY,70240
FR,PONTCEY,70360
FR,PONT SUR L OGNON,70110
FR,POYANS,70100
FR,PROVENCHERE,70170
FR,PUSY ET EPENOUX,70000
FR,QUERS,70200
FR,QUINCEY,70000
FR,RAY SUR SAONE,70130
FR,RIGNOVELLE,70200
FR,RUPT SUR SAONE,70360
FR,ST BRESSON,70280
FR,ST GERMAIN,70200
FR,SAULX,70240
FR,SORANS LES BREUREY,70190
FR,SORNAY,70150
FR,TARTECOURT,70500
FR,THIEFFRANS,70230
FR,LA VAIVRE,70320
FR,VAIVRE ET MONTOILLE,70000
FR,LE VAL DE GOUHENANS,70200
FR,VANTOUX ET LONGEVELLE,70700
FR,VARS,70600
FR,VELLEFREY ET VELLEFRANGE,70700
FR,VELLEMOZ,70700
FR,LA VERGENNE,70200
FR,VERLANS,70400
FR,VILLERSEXEL,70110
FR,VILLERS LES LUXEUIL,70300
FR,CHACRISE,02200
FR,CHALANDRY,02270
FR,CHATILLON LES SONS,02270
FR,CHATILLON SUR OISE,02240
FR,CHEVENNES,02250
FR,CHIERRY,02400
FR,CIERGES,02130
FR,CLERMONT LES FERMES,02340
FR,COMMENCHON,02300
FR,CONCEVREUX,02160
FR,COUCY LA VILLE,02380
FR,CRAONNE,02160
FR,CROUTTES SUR MARNE,02310
FR,CUIRY LES CHAUDARDES,02160
FR,CUTRY,02600
FR,DOMPTIN,02310
FR,DRAVEGNY,02130
FR,EFFRY,02500
FR,EPAUX BEZU,02400
FR,L EPINE AUX BOIS,02540
FR,EPPES,02840
FR,ESTREES,02420
FR,ETREAUPONT,02580
FR,FAVEROLLES,02600
FR,FERE EN TARDENOIS,02130
FR,LA FERTE MILON,02460
FR,FESMY LE SART,02450
FR,FONTAINE LES CLERCS,02680
FR,FRANCILLY SELENCY,02760
FR,FROIDMONT COHARTILLE,02270
FR,GLAND,02400
FR,GOUDELANCOURT LES BERRIEUX,02820
FR,GUNY,02300
FR,HARAMONT,02600
FR,HARLY,02100
FR,HAUTEVILLE,02120
FR,HAUTION,02140
FR,HOLNON,02760
FR,IRON,02510
FR,LANDRICOURT,02380
FR,LERZY,02260
FR,LICY CLIGNON,02810
FR,LONGPONT,02600
FR,LES SEPTVALLONS,02160
FR,MAAST ET VIOLAINE,02220
FR,MANICAMP,02300
FR,MARFONTAINE,02140
FR,MARLY GOMONT,02120
FR,MERCIN ET VAUX,02200
FR,MONAMPTEUIL,02000
FR,MONCEAU LES LEUPS,02270
FR,MONNES,02470
FR,MONTHENAULT,02860
FR,MONTIGNY LES CONDE,02330
FR,MONTIGNY SOUS MARLE,02250
FR,MONTIGNY SUR CRECY,02270
FR,MONTLOUE,02340
FR,MONT NOTRE DAME,02220
FR,MONT ST MARTIN,02220
FR,MORSAIN,02290
FR,MUSCOURT,02160
FR,NANTEUIL NOTRE DAME,02210
FR,LA NEUVILLE EN BEINE,02300
FR,LA NEUVILLE HOUSSET,02250
FR,LA NEUVILLE LES DORENGT,02450
FR,NIZY LE COMTE,02150
FR,NOGENT L ARTAUD,02310
FR,NOUVION LE COMTE,02800
FR,NOUVION LE VINEUX,02860
FR,ORIGNY EN THIERACHE,02550
FR,ORIGNY STE BENOITE,02390
FR,OULCHY LE CHATEAU,02210
FR,PIGNICOURT,02190
FR,PITHON,02480
FR,PROISY,02120
FR,PROIX,02120
FR,PROVISEUX ET PLESNOY,02190
FR,PUISEUX EN RETZ,02600
FR,QUINCY SOUS LE MONT,02220
FR,RAMICOURT,02110
FR,RESIGNY,02360
FR,RIBEMONT,02240
FR,ROCQUIGNY,02260
FR,ROMERY,02120
FR,ROUPY,02590
FR,ROUVROY,02100
FR,GRAND ROZOY,02210
FR,SAINS RICHAUMONT,02120
FR,ST BANDRY,02290
FR,ST CLEMENT,02360
FR,STE GENEVIEVE,02340
FR,ST SIMON,02640
FR,SAULCHERY,02310
FR,SAVY,02590
FR,SEPTMONTS,02200
FR,SERCHES,02220
FR,LE SOURD,02140
FR,TAILLEFONTAINE,02600
FR,TRAVECY,02800
FR,TROESNES,02460
FR,LOOBERGHE,59630
FR,MAIRIEUX,59600
FR,MARCHIENNES,59870
FR,MARCQ EN OSTREVENT,59252
FR,MARESCHES,59990
FR,MARLY,59770
FR,MAROILLES,59550
FR,MARPENT,59164
FR,MARQUETTE EN OSTREVANT,59252
FR,MAZINGHIEN,59360
FR,MERCKEGHEM,59470
FR,MILLAM,59143
FR,MONCEAU ST WAAST,59620
FR,MONCHECOURT,59234
FR,MONS EN PEVELE,59246
FR,NEUF MESNIL,59330
FR,NEUVILLE EN AVESNOIS,59218
FR,NIEPPE,59850
FR,NOYELLES LES SECLIN,59139
FR,OSTRICOURT,59162
FR,OUDEZEELE,59670
FR,OXELAERE,59670
FR,PERENCHIES,59840
FR,PETITE FORET,59494
FR,PITGAM,59284
FR,POIX DU NORD,59218
FR,POTELLE,59530
FR,PROVIN,59185
FR,QUAROUBLE,59243
FR,QUERENAING,59269
FR,RADINGHEM EN WEPPES,59320
FR,RAINSARS,59177
FR,REUMONT,59980
FR,RIEULAY,59870
FR,ROSULT,59230
FR,ROUBAIX,59100
FR,SAINGHIN EN MELANTOIS,59262
FR,SAINS DU NORD,59177
FR,ST AYBERT,59163
FR,ST HILAIRE LEZ CAMBRAI,59292
FR,ST SAULVE,59880
FR,ST SYLVESTRE CAPPEL,59114
FR,SALESCHES,59218
FR,SECLIN,59113
FR,LA SENTINELLE,59174
FR,SOMAIN,59490
FR,TERDEGHEM,59114
FR,TETEGHEM COUDEKERQUE VILLAGE,59229
FR,THIANT,59224
FR,TILLOY LEZ MARCHIENNES,59870
FR,VALENCIENNES,59300
FR,VERTAIN,59730
FR,VICQ,59970
FR,VILLERS AU TERTRE,59234
FR,VILLERS EN CAUCHIES,59188
FR,WALINCOURT SELVIGNY,59127
FR,WAMBRECHIES,59118
FR,WANDIGNIES HAMAGE,59870
FR,WASNES AU BAC,59252
FR,WASQUEHAL,59290
FR,WAVRECHAIN SOUS DENAIN,59220
FR,WEST CAPPEL,59380
FR,ABBEVILLE ST LUCIEN,60480
FR,ACY EN MULTIEN,60620
FR,ALLONNE,60000
FR,ANGIVILLERS,60130
FR,ANGY,60250
FR,ARSY,60190
FR,ATTICHY,60350
FR,AUGER ST VINCENT,60800
FR,AUNEUIL,60390
FR,BAILLEUL SUR THERAIN,60930
FR,BAILLY,60170
FR,BARGNY,60620
FR,BAZICOURT,60700
FR,BEAULIEU LES FONTAINES,60310
FR,BEAUMONT LES NONAINS,60390
FR,BELLE EGLISE,60540
FR,BELLOY,60490
FR,BERNEUIL EN BRAY,60390
FR,BERNEUIL SUR AISNE,60350
FR,BERTHECOURT,60370
FR,BETHANCOURT EN VALOIS,60129
FR,BLANCFOSSE,60120
FR,BLARGIES,60220
FR,BOISSY FRESNOY,60440
FR,BONVILLERS,60120
FR,BOUILLANCY,60620
FR,BOULOGNE LA GRASSE,60490
FR,BOUTAVENT,60220
FR,BRENOUILLE,60870
FR,BRESLES,60510
FR,CAMPAGNE,60640
FR,CANNY SUR THERAIN,60220
FR,CATILLON FUMECHON,60130
FR,CEMPUIS,60210
FR,CHAMANT,60300
FR,CHAMBLY,60230
FR,AINGEVILLE,88140
FR,AINVELLE,88320
FR,ANGLEMONT,88700
FR,ATTIGNY,88260
FR,AUTIGNY LA TOUR,88300
FR,AVRANVILLE,88630
FR,AYDOILLES,88600
FR,BARBEY SEROUX,88640
FR,BATTEXEY,88130
FR,BEAUMENIL,88600
FR,BELMONT SUR BUTTANT,88600
